,Time (s),Terminus displacement
0,0.0,0.0
1,0.999,4.152615137085604
2,1.998,5.1769372252708195
3,2.997,5.866881537501683
4,3.996,6.370758972302212
5,4.995,6.723899621895271
6,5.994,7.006063032062116
7,6.993,7.156491390399083
8,7.992,7.379905709240063
9,8.991,7.598053206720806
10,9.99,7.885539359579525
