80
1.250000e+00	1.250000e+00
1.250000e+00	3.750000e+00
1.250000e+00	6.250000e+00
1.250000e+00	8.750000e+00
3.750000e+00	1.250000e+00
3.750000e+00	3.750000e+00
3.750000e+00	6.250000e+00
3.750000e+00	8.750000e+00
6.250000e+00	1.250000e+00
6.250000e+00	3.750000e+00
6.250000e+00	6.250000e+00
6.250000e+00	8.750000e+00
8.750000e+00	1.250000e+00
8.750000e+00	3.750000e+00
8.750000e+00	6.250000e+00
8.750000e+00	8.750000e+00
1.250000e+00	1.125000e+01
1.250000e+00	1.375000e+01
1.250000e+00	1.625000e+01
1.250000e+00	1.875000e+01
3.750000e+00	1.125000e+01
3.750000e+00	1.375000e+01
3.750000e+00	1.625000e+01
3.750000e+00	1.875000e+01
6.250000e+00	1.125000e+01
6.250000e+00	1.375000e+01
6.250000e+00	1.625000e+01
6.250000e+00	1.875000e+01
8.750000e+00	1.125000e+01
8.750000e+00	1.375000e+01
8.750000e+00	1.625000e+01
8.750000e+00	1.875000e+01
1.250000e+00	2.125000e+01
1.250000e+00	2.375000e+01
1.250000e+00	2.625000e+01
1.250000e+00	2.875000e+01
3.750000e+00	2.125000e+01
3.750000e+00	2.375000e+01
3.750000e+00	2.625000e+01
3.750000e+00	2.875000e+01
6.250000e+00	2.125000e+01
6.250000e+00	2.375000e+01
6.250000e+00	2.625000e+01
6.250000e+00	2.875000e+01
8.750000e+00	2.125000e+01
8.750000e+00	2.375000e+01
8.750000e+00	2.625000e+01
8.750000e+00	2.875000e+01
1.250000e+00	3.125000e+01
1.250000e+00	3.375000e+01
1.250000e+00	3.625000e+01
1.250000e+00	3.875000e+01
3.750000e+00	3.125000e+01
3.750000e+00	3.375000e+01
3.750000e+00	3.625000e+01
3.750000e+00	3.875000e+01
6.250000e+00	3.125000e+01
6.250000e+00	3.375000e+01
6.250000e+00	3.625000e+01
6.250000e+00	3.875000e+01
8.750000e+00	3.125000e+01
8.750000e+00	3.375000e+01
8.750000e+00	3.625000e+01
8.750000e+00	3.875000e+01
1.250000e+00	4.125000e+01
1.250000e+00	4.375000e+01
1.250000e+00	4.625000e+01
1.250000e+00	4.875000e+01
3.750000e+00	4.125000e+01
3.750000e+00	4.375000e+01
3.750000e+00	4.625000e+01
3.750000e+00	4.875000e+01
6.250000e+00	4.125000e+01
6.250000e+00	4.375000e+01
6.250000e+00	4.625000e+01
6.250000e+00	4.875000e+01
8.750000e+00	4.125000e+01
8.750000e+00	4.375000e+01
8.750000e+00	4.625000e+01
8.750000e+00	4.875000e+01
