1280
3.125000e+00	4.031250e+02
3.125000e+00	4.093750e+02
3.125000e+00	4.156250e+02
3.125000e+00	4.218750e+02
9.375000e+00	4.031250e+02
9.375000e+00	4.093750e+02
9.375000e+00	4.156250e+02
9.375000e+00	4.218750e+02
1.562500e+01	4.031250e+02
1.562500e+01	4.093750e+02
1.562500e+01	4.156250e+02
1.562500e+01	4.218750e+02
2.187500e+01	4.031250e+02
2.187500e+01	4.093750e+02
2.187500e+01	4.156250e+02
2.187500e+01	4.218750e+02
3.125000e+00	4.281250e+02
3.125000e+00	4.343750e+02
3.125000e+00	4.406250e+02
3.125000e+00	4.468750e+02
9.375000e+00	4.281250e+02
9.375000e+00	4.343750e+02
9.375000e+00	4.406250e+02
9.375000e+00	4.468750e+02
1.562500e+01	4.281250e+02
1.562500e+01	4.343750e+02
1.562500e+01	4.406250e+02
1.562500e+01	4.468750e+02
2.187500e+01	4.281250e+02
2.187500e+01	4.343750e+02
2.187500e+01	4.406250e+02
2.187500e+01	4.468750e+02
3.125000e+00	4.531250e+02
3.125000e+00	4.593750e+02
3.125000e+00	4.656250e+02
3.125000e+00	4.718750e+02
9.375000e+00	4.531250e+02
9.375000e+00	4.593750e+02
9.375000e+00	4.656250e+02
9.375000e+00	4.718750e+02
1.562500e+01	4.531250e+02
1.562500e+01	4.593750e+02
1.562500e+01	4.656250e+02
1.562500e+01	4.718750e+02
2.187500e+01	4.531250e+02
2.187500e+01	4.593750e+02
2.187500e+01	4.656250e+02
2.187500e+01	4.718750e+02
3.125000e+00	4.781250e+02
3.125000e+00	4.843750e+02
3.125000e+00	4.906250e+02
3.125000e+00	4.968750e+02
9.375000e+00	4.781250e+02
9.375000e+00	4.843750e+02
9.375000e+00	4.906250e+02
9.375000e+00	4.968750e+02
1.562500e+01	4.781250e+02
1.562500e+01	4.843750e+02
1.562500e+01	4.906250e+02
1.562500e+01	4.968750e+02
2.187500e+01	4.781250e+02
2.187500e+01	4.843750e+02
2.187500e+01	4.906250e+02
2.187500e+01	4.968750e+02
2.812500e+01	4.031250e+02
2.812500e+01	4.093750e+02
2.812500e+01	4.156250e+02
2.812500e+01	4.218750e+02
3.437500e+01	4.031250e+02
3.437500e+01	4.093750e+02
3.437500e+01	4.156250e+02
3.437500e+01	4.218750e+02
4.062500e+01	4.031250e+02
4.062500e+01	4.093750e+02
4.062500e+01	4.156250e+02
4.062500e+01	4.218750e+02
4.687500e+01	4.031250e+02
4.687500e+01	4.093750e+02
4.687500e+01	4.156250e+02
4.687500e+01	4.218750e+02
2.812500e+01	4.281250e+02
2.812500e+01	4.343750e+02
2.812500e+01	4.406250e+02
2.812500e+01	4.468750e+02
3.437500e+01	4.281250e+02
3.437500e+01	4.343750e+02
3.437500e+01	4.406250e+02
3.437500e+01	4.468750e+02
4.062500e+01	4.281250e+02
4.062500e+01	4.343750e+02
4.062500e+01	4.406250e+02
4.062500e+01	4.468750e+02
4.687500e+01	4.281250e+02
4.687500e+01	4.343750e+02
4.687500e+01	4.406250e+02
4.687500e+01	4.468750e+02
2.812500e+01	4.531250e+02
2.812500e+01	4.593750e+02
2.812500e+01	4.656250e+02
2.812500e+01	4.718750e+02
3.437500e+01	4.531250e+02
3.437500e+01	4.593750e+02
3.437500e+01	4.656250e+02
3.437500e+01	4.718750e+02
4.062500e+01	4.531250e+02
4.062500e+01	4.593750e+02
4.062500e+01	4.656250e+02
4.062500e+01	4.718750e+02
4.687500e+01	4.531250e+02
4.687500e+01	4.593750e+02
4.687500e+01	4.656250e+02
4.687500e+01	4.718750e+02
2.812500e+01	4.781250e+02
2.812500e+01	4.843750e+02
2.812500e+01	4.906250e+02
2.812500e+01	4.968750e+02
3.437500e+01	4.781250e+02
3.437500e+01	4.843750e+02
3.437500e+01	4.906250e+02
3.437500e+01	4.968750e+02
4.062500e+01	4.781250e+02
4.062500e+01	4.843750e+02
4.062500e+01	4.906250e+02
4.062500e+01	4.968750e+02
4.687500e+01	4.781250e+02
